SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,OPENINT
VNM,2012-12-05,22.81,23.16,22.81,22.98,81900.0,0.0
VNM,2012-12-06,22.81,22.98,22.63,22.81,65680.0,0.0
VNM,2012-12-07,22.81,22.98,22.63,22.81,48390.0,0.0
VNM,2012-12-10,22.81,22.81,22.63,22.81,82630.0,0.0
VNM,2012-12-11,22.81,22.81,22.46,22.46,97810.0,0.0
VNM,2012-12-12,22.46,22.63,22.11,22.28,168940.0,0.0
VNM,2012-12-13,22.28,22.46,22.11,22.28,110640.0,0.0
VNM,2012-12-14,22.28,22.46,22.11,22.46,81460.0,0.0
VNM,2012-12-17,22.46,22.46,21.93,21.93,163990.0,0.0
VNM,2012-12-18,21.93,22.11,21.76,21.76,254070.0,0.0
VNM,2012-12-19,22.63,22.63,22.24,22.24,432340.0,0.0
VNM,2012-12-20,21.98,22.24,21.98,22.11,124180.0,0.0
VNM,2012-12-21,21.98,22.11,21.71,21.84,109770.0,0.0
VNM,2012-12-24,21.84,22.24,21.84,21.98,91700.0,0.0
VNM,2012-12-25,22.11,22.37,21.98,22.37,124470.0,0.0
VNM,2012-12-26,22.37,23.29,22.37,23.16,212250.0,0.0
VNM,2012-12-27,23.29,23.55,23.03,23.16,188780.0,0.0
VNM,2012-12-28,23.16,23.16,22.76,23.16,99400.0,0.0
VNM,2013-01-02,23.03,23.16,22.9,22.9,199930.0,0.0
VNM,2013-01-03,22.9,23.03,22.63,22.76,146370.0,0.0
VNM,2013-01-04,22.63,23.16,22.63,23.16,147250.0,0.0
VNM,2013-01-07,23.16,23.42,23.16,23.16,135530.0,0.0
VNM,2013-01-08,23.16,24.21,23.16,24.21,629670.0,0.0
VNM,2013-01-09,25.4,25.4,24.61,25.13,455050.0,0.0
VNM,2013-01-10,25.13,26.32,25.0,26.32,593410.0,0.0
VNM,2013-01-11,26.84,27.37,26.58,27.11,362160.0,0.0
VNM,2013-01-14,26.58,26.84,25.92,26.19,371220.0,0.0
VNM,2013-01-15,26.05,26.58,26.05,26.32,192400.0,0.0
VNM,2013-01-16,26.32,26.58,26.05,26.19,215810.0,0.0
VNM,2013-01-17,26.19,26.19,25.79,25.79,291160.0,0.0
VNM,2013-01-18,25.79,25.92,25.4,25.66,206860.0,0.0
VNM,2013-01-21,25.79,25.92,25.4,25.4,75950.0,0.0
VNM,2013-01-22,25.26,25.66,25.13,25.4,246990.0,0.0
VNM,2013-01-23,25.79,26.58,25.79,25.79,250560.0,0.0
VNM,2013-01-24,25.79,26.19,25.79,26.05,160380.0,0.0
VNM,2013-01-25,26.05,26.32,25.92,26.19,430810.0,0.0
VNM,2013-01-28,26.32,27.9,26.32,27.63,657030.0,0.0
VNM,2013-01-29,27.37,27.63,26.84,27.37,273610.0,0.0
VNM,2013-01-30,27.11,27.37,26.84,27.11,245500.0,0.0
VNM,2013-01-31,26.84,27.11,26.58,26.58,169570.0,0.0
VNM,2013-02-01,26.32,26.84,26.19,26.84,277990.0,0.0
VNM,2013-02-04,26.84,26.84,26.58,26.58,117260.0,0.0
VNM,2013-02-05,26.84,26.84,26.19,26.19,432970.0,0.0
VNM,2013-02-06,26.19,27.11,26.19,27.11,187250.0,0.0
VNM,2013-02-07,26.84,27.11,26.84,26.84,105610.0,0.0
VNM,2013-02-08,26.84,27.11,26.58,26.84,78380.0,0.0
VNM,2013-02-18,27.11,27.11,26.58,26.84,125690.0,0.0
VNM,2013-02-19,26.58,27.11,26.58,26.58,185290.0,0.0
VNM,2013-02-20,26.58,28.16,26.32,27.37,466760.0,0.0
VNM,2013-02-21,27.63,27.63,26.58,26.58,236050.0,0.0
VNM,2013-02-22,26.84,27.37,26.32,26.84,348530.0,0.0
VNM,2013-02-25,27.11,27.37,26.84,27.11,167680.0,0.0
VNM,2013-02-26,27.11,27.37,26.58,26.58,193660.0,0.0
VNM,2013-02-27,26.84,27.11,26.58,26.84,129120.0,0.0
VNM,2013-02-28,27.11,27.37,26.84,27.11,161170.0,0.0
VNM,2013-03-01,27.11,27.37,27.11,27.11,91290.0,0.0
VNM,2013-03-04,27.11,27.37,26.84,26.84,138270.0,0.0
VNM,2013-03-05,26.84,27.11,26.58,27.11,207890.0,0.0
VNM,2013-03-06,27.63,27.9,27.37,27.63,266470.0,0.0
VNM,2013-03-07,27.63,27.63,27.11,27.63,135160.0,0.0
VNM,2013-03-08,27.37,27.63,27.37,27.37,96980.0,0.0
VNM,2013-03-11,27.37,27.63,27.11,27.63,120190.0,0.0
VNM,2013-03-12,27.37,27.63,27.11,27.37,113410.0,0.0
VNM,2013-03-13,27.37,27.63,27.11,27.37,136290.0,0.0
VNM,2013-03-14,27.37,27.37,27.11,27.37,53170.0,0.0
VNM,2013-03-15,27.11,27.37,27.11,27.37,75460.0,0.0
VNM,2013-03-18,27.37,28.42,27.11,27.63,383160.0,0.0
VNM,2013-03-19,27.9,27.9,27.63,27.63,79440.0,0.0
VNM,2013-03-20,27.9,28.16,27.63,28.16,163400.0,0.0
VNM,2013-03-21,28.16,29.48,28.16,29.21,697470.0,0.0
VNM,2013-03-22,29.48,30.27,29.21,29.74,509210.0,0.0
VNM,2013-03-25,30.0,30.27,29.48,30.27,275760.0,0.0
VNM,2013-03-26,30.27,30.27,29.48,29.74,265980.0,0.0
VNM,2013-03-27,29.74,30.0,29.48,29.74,216610.0,0.0
VNM,2013-03-28,30.0,30.27,29.74,30.27,142890.0,0.0
VNM,2013-03-29,30.0,30.53,29.74,30.53,395970.0,0.0
VNM,2013-04-01,30.79,32.11,30.79,32.11,499290.0,0.0
VNM,2013-04-02,32.11,32.9,32.11,32.11,403390.0,0.0
VNM,2013-04-03,31.84,32.37,31.84,32.37,350420.0,0.0
VNM,2013-04-04,32.11,32.37,31.58,31.58,443960.0,0.0
VNM,2013-04-05,31.84,32.37,31.58,32.37,175850.0,0.0
VNM,2013-04-08,32.37,32.9,32.37,32.9,173740.0,0.0
VNM,2013-04-09,32.9,34.21,32.9,33.95,299320.0,0.0
VNM,2013-04-10,34.21,35.0,33.16,33.16,454070.0,0.0
VNM,2013-04-11,33.69,33.95,32.9,33.69,526180.0,0.0
VNM,2013-04-12,33.69,33.95,32.63,32.9,362540.0,0.0
VNM,2013-04-15,32.63,32.63,31.58,31.58,575370.0,0.0
VNM,2013-04-16,31.32,32.11,30.27,31.84,579830.0,0.0
VNM,2013-04-17,32.37,32.63,31.84,32.63,183330.0,0.0
VNM,2013-04-18,32.11,32.37,31.84,32.37,198330.0,0.0
VNM,2013-04-22,32.11,32.37,31.84,32.11,169190.0,0.0
VNM,2013-04-23,32.63,33.16,32.37,32.9,248200.0,0.0
VNM,2013-04-24,32.9,32.9,32.63,32.9,64650.0,0.0
VNM,2013-04-25,32.9,33.16,32.63,33.16,103840.0,0.0
VNM,2013-04-26,33.16,33.42,32.63,32.63,298840.0,0.0
VNM,2013-05-02,32.37,32.37,31.84,32.11,177790.0,0.0
VNM,2013-05-03,31.84,32.37,31.84,32.37,91300.0,0.0
VNM,2013-05-06,32.63,32.9,32.37,32.9,175190.0,0.0
VNM,2013-05-07,32.9,33.16,32.63,32.63,156630.0,0.0
VNM,2013-05-08,32.63,32.63,32.37,32.63,47030.0,0.0
VNM,2013-05-09,32.37,32.63,32.37,32.63,45960.0,0.0
VNM,2013-05-10,32.63,32.9,32.37,32.63,189470.0,0.0
VNM,2013-05-13,32.63,32.63,32.37,32.63,51040.0,0.0
VNM,2013-05-14,32.37,32.63,32.11,32.63,174290.0,0.0
VNM,2013-05-15,32.37,32.9,32.37,32.63,125890.0,0.0
VNM,2013-05-16,32.63,32.9,32.37,32.9,154240.0,0.0
VNM,2013-05-17,32.9,33.16,32.63,32.9,170120.0,0.0
VNM,2013-05-20,33.16,33.16,32.63,33.16,212390.0,0.0
VNM,2013-05-21,33.42,34.48,33.42,33.69,599420.0,0.0
VNM,2013-05-22,33.95,34.21,33.69,34.21,185010.0,0.0
VNM,2013-05-23,34.21,34.74,33.95,34.21,271020.0,0.0
VNM,2013-05-24,33.95,35.0,33.95,34.48,381910.0,0.0
VNM,2013-05-27,34.74,35.79,34.74,35.27,446120.0,0.0
VNM,2013-05-28,35.53,35.53,35.27,35.53,183380.0,0.0
VNM,2013-05-29,35.53,35.53,35.0,35.0,231110.0,0.0
VNM,2013-05-30,35.27,35.27,34.74,35.27,185110.0,0.0
VNM,2013-05-31,35.27,35.79,35.0,35.27,264490.0,0.0
VNM,2013-06-03,35.27,35.53,35.0,35.0,129090.0,0.0
VNM,2013-06-04,35.0,35.27,34.74,34.74,189940.0,0.0
VNM,2013-06-05,35.0,35.27,34.74,35.27,199230.0,0.0
VNM,2013-06-06,35.27,35.53,35.0,35.53,188880.0,0.0
VNM,2013-06-07,35.79,36.06,35.53,35.79,146880.0,0.0
VNM,2013-06-10,36.06,36.58,36.06,36.32,290650.0,0.0
VNM,2013-06-11,36.58,36.84,36.06,36.84,164490.0,0.0
VNM,2013-06-12,36.84,36.84,36.58,36.58,108800.0,0.0
VNM,2013-06-13,36.32,36.32,35.79,36.32,257630.0,0.0
VNM,2013-06-14,36.53,36.8,36.26,36.53,76880.0,0.0
VNM,2013-06-17,36.53,36.53,35.2,35.2,390940.0,0.0
VNM,2013-06-18,35.2,35.73,35.2,35.46,120890.0,0.0
VNM,2013-06-19,36.0,36.26,35.73,36.0,130700.0,0.0
VNM,2013-06-20,36.0,36.26,35.46,35.73,112610.0,0.0
VNM,2013-06-21,35.46,36.0,35.46,35.73,123320.0,0.0
VNM,2013-06-24,36.0,36.0,35.2,35.73,154040.0,0.0
VNM,2013-06-25,35.46,35.73,33.87,34.66,419640.0,0.0
VNM,2013-06-26,34.66,34.93,34.4,34.66,226880.0,0.0
VNM,2013-06-27,34.93,35.2,34.66,35.2,205810.0,0.0
VNM,2013-06-28,35.2,35.46,34.93,35.2,100240.0,0.0
VNM,2013-07-01,34.66,35.2,34.66,34.93,113300.0,0.0
VNM,2013-07-02,35.46,36.0,35.46,36.0,346060.0,0.0
VNM,2013-07-03,36.0,36.26,35.73,35.73,149530.0,0.0
VNM,2013-07-04,35.73,36.0,35.46,35.73,97200.0,0.0
VNM,2013-07-05,35.73,36.0,35.46,35.73,72890.0,0.0
VNM,2013-07-08,35.73,36.0,35.46,35.73,130740.0,0.0
VNM,2013-07-09,36.0,36.53,36.0,36.26,189580.0,0.0
VNM,2013-07-10,36.53,36.8,36.26,36.26,161190.0,0.0
VNM,2013-07-11,36.26,36.53,36.0,36.26,112390.0,0.0
VNM,2013-07-12,36.26,36.53,36.0,36.53,153350.0,0.0
VNM,2013-07-15,36.53,36.8,36.26,36.53,122900.0,0.0
VNM,2013-07-16,36.53,37.33,36.53,37.06,506730.0,0.0
VNM,2013-07-17,37.33,37.33,36.8,37.33,245830.0,0.0
VNM,2013-07-18,37.06,37.6,37.06,37.33,201870.0,0.0
VNM,2013-07-19,37.6,38.4,37.6,38.4,422230.0,0.0
VNM,2013-07-22,38.4,38.66,37.86,38.66,209600.0,0.0
VNM,2013-07-23,38.93,39.2,38.66,38.66,382650.0,0.0
VNM,2013-07-24,38.66,38.66,37.86,37.86,386880.0,0.0
VNM,2013-07-25,37.86,38.4,37.6,38.13,230340.0,0.0
VNM,2013-07-26,38.13,38.4,37.86,38.4,162950.0,0.0
VNM,2013-07-29,38.4,38.66,37.6,37.6,253290.0,0.0
VNM,2013-07-30,37.86,38.13,37.6,37.86,241950.0,0.0
VNM,2013-07-31,37.86,38.66,37.86,38.66,247770.0,0.0
VNM,2013-08-01,38.66,38.93,38.4,38.66,183380.0,0.0
VNM,2013-08-02,38.93,39.2,38.66,38.93,157030.0,0.0
VNM,2013-08-05,38.93,39.2,38.4,38.4,371780.0,0.0
VNM,2013-08-06,38.4,39.2,38.13,38.93,291030.0,0.0
VNM,2013-08-07,38.93,38.93,38.66,38.66,292010.0,0.0
VNM,2013-08-08,38.66,38.93,38.4,38.66,151820.0,0.0
VNM,2013-08-09,38.66,38.93,38.4,38.66,159070.0,0.0
VNM,2013-08-12,38.93,38.93,38.66,38.66,116260.0,0.0
VNM,2013-08-13,38.66,39.2,38.66,39.2,213280.0,0.0
VNM,2013-08-14,39.2,39.73,38.93,39.73,206100.0,0.0
VNM,2013-08-15,40.0,40.26,39.73,40.26,258740.0,0.0
VNM,2013-08-16,40.26,40.26,39.46,40.0,395060.0,0.0
VNM,2013-08-19,39.73,40.0,39.46,40.0,587140.0,0.0
VNM,2013-08-20,40.0,40.27,39.19,39.46,600930.0,0.0
VNM,2013-08-21,39.19,39.46,38.92,39.46,232120.0,0.0
VNM,2013-08-22,39.19,39.46,38.65,38.65,479780.0,0.0
VNM,2013-08-23,38.65,38.65,36.21,36.75,1332760.0,0.0
VNM,2013-08-26,36.48,37.84,35.4,37.84,799920.0,0.0
VNM,2013-08-27,37.57,37.84,37.03,37.57,375240.0,0.0
VNM,2013-08-28,37.3,37.3,35.94,35.94,704560.0,0.0
VNM,2013-08-29,35.94,36.48,35.67,35.67,686640.0,0.0
VNM,2013-08-30,35.67,35.94,34.05,35.13,989560.0,0.0
VNM,2013-09-03,35.67,36.48,35.4,35.94,240850.0,0.0
VNM,2013-09-04,36.48,37.57,36.48,36.75,559630.0,0.0
VNM,2013-09-05,37.57,38.38,37.3,37.57,606010.0,0.0
VNM,2013-09-06,38.38,38.38,37.3,37.57,622950.0,0.0
VNM,2013-09-09,37.3,37.57,36.48,36.75,213380.0,0.0
VNM,2013-09-10,36.75,37.3,36.75,37.3,98300.0,0.0
VNM,2013-09-11,37.3,37.57,37.03,37.3,145120.0,0.0
VNM,2013-09-12,37.3,37.3,37.03,37.03,67390.0,0.0
VNM,2013-09-13,37.03,37.3,36.75,37.3,57390.0,0.0
VNM,2013-09-16,37.3,37.3,36.75,37.03,62070.0,0.0
VNM,2013-09-17,37.03,37.3,36.75,37.03,82100.0,0.0
VNM,2013-09-18,37.3,37.3,36.75,36.75,73620.0,0.0
VNM,2013-09-19,37.03,37.3,36.75,37.03,58080.0,0.0
VNM,2013-09-20,37.03,37.3,36.75,37.3,35340.0,0.0
VNM,2013-09-23,37.03,37.3,36.75,37.03,128710.0,0.0
VNM,2013-09-24,37.03,37.3,36.75,37.3,61330.0,0.0
VNM,2013-09-25,37.03,38.65,37.03,37.84,257540.0,0.0
VNM,2013-09-26,37.84,38.11,37.57,37.57,91970.0,0.0
VNM,2013-09-27,37.57,37.84,37.3,37.84,57260.0,0.0
VNM,2013-09-30,37.84,38.11,37.57,38.11,92160.0,0.0
VNM,2013-10-01,38.11,38.38,37.57,37.57,124630.0,0.0
VNM,2013-10-02,37.57,38.11,37.57,37.84,98350.0,0.0
VNM,2013-10-03,37.84,37.84,37.57,37.57,61720.0,0.0
VNM,2013-10-04,37.57,37.84,37.3,37.84,88360.0,0.0
VNM,2013-10-07,37.84,38.11,37.57,37.84,153310.0,0.0
VNM,2013-10-08,37.84,37.84,37.57,37.84,156730.0,0.0
VNM,2013-10-09,37.84,38.65,37.57,38.38,334620.0,0.0
VNM,2013-10-10,38.38,38.65,37.84,37.84,129610.0,0.0
VNM,2013-10-11,38.11,38.38,37.84,37.84,160730.0,0.0
VNM,2013-10-14,37.84,38.38,37.84,38.11,91900.0,0.0
VNM,2013-10-15,38.11,38.38,37.84,38.38,100290.0,0.0
VNM,2013-10-16,38.38,38.38,38.11,38.38,110980.0,0.0
VNM,2013-10-17,38.38,38.65,38.11,38.11,125820.0,0.0
VNM,2013-10-18,38.11,38.38,38.11,38.38,139400.0,0.0
VNM,2013-10-21,38.38,38.38,38.11,38.38,83200.0,0.0
VNM,2013-10-22,38.38,38.38,38.11,38.11,91480.0,0.0
VNM,2013-10-23,38.38,38.38,38.11,38.11,35240.0,0.0
VNM,2013-10-24,38.11,38.92,38.11,38.38,428810.0,0.0
VNM,2013-10-25,38.65,38.92,38.38,38.38,107840.0,0.0
VNM,2013-10-28,38.38,38.65,38.11,38.11,55650.0,0.0
VNM,2013-10-29,38.11,38.38,37.57,38.11,272690.0,0.0
VNM,2013-10-30,38.11,38.11,37.84,38.11,43600.0,0.0
VNM,2013-10-31,38.11,38.38,37.84,37.84,78480.0,0.0
VNM,2013-11-01,38.11,38.11,37.84,37.84,68120.0,0.0
VNM,2013-11-04,37.84,38.11,37.84,37.84,70800.0,0.0
VNM,2013-11-05,37.84,38.11,37.84,38.11,50920.0,0.0
VNM,2013-11-06,38.11,38.11,37.84,38.11,181420.0,0.0
VNM,2013-11-07,37.84,38.11,37.57,37.84,143750.0,0.0
VNM,2013-11-08,37.57,38.11,37.57,37.57,150620.0,0.0
VNM,2013-11-11,37.57,37.84,37.57,37.57,72900.0,0.0
VNM,2013-11-12,37.57,37.84,37.3,37.57,104860.0,0.0
VNM,2013-11-13,37.57,37.57,37.3,37.57,60090.0,0.0
VNM,2013-11-14,37.57,37.84,37.57,37.57,90640.0,0.0
VNM,2013-11-15,37.57,38.38,37.57,38.11,328520.0,0.0
VNM,2013-11-18,38.11,38.38,38.11,38.38,118030.0,0.0
VNM,2013-11-19,38.38,38.65,38.11,38.38,117700.0,0.0
VNM,2013-11-20,38.11,38.38,38.11,38.11,82750.0,0.0
VNM,2013-11-21,38.38,38.38,37.84,38.11,189120.0,0.0
VNM,2013-11-22,38.11,38.38,37.84,38.11,107010.0,0.0
VNM,2013-11-25,38.11,38.11,37.84,38.11,84960.0,0.0
VNM,2013-11-26,38.11,39.19,37.84,38.92,796250.0,0.0
VNM,2013-11-27,39.46,39.46,38.92,38.92,225960.0,0.0
VNM,2013-11-28,38.92,38.92,38.38,38.38,268280.0,0.0
VNM,2013-11-29,38.38,38.65,37.84,38.38,295470.0,0.0
VNM,2013-12-02,38.38,38.38,38.11,38.11,167110.0,0.0
VNM,2013-12-03,38.11,38.65,38.11,38.38,238710.0,0.0
VNM,2013-12-04,38.38,38.38,38.11,38.11,164430.0,0.0
VNM,2013-12-05,37.84,38.38,37.84,38.38,186610.0,0.0
VNM,2013-12-06,38.38,38.38,38.11,38.11,39840.0,0.0
VNM,2013-12-09,37.84,38.11,37.57,37.57,307050.0,0.0
VNM,2013-12-10,37.57,37.84,37.3,37.84,117220.0,0.0
VNM,2013-12-11,37.84,38.11,37.57,38.11,184110.0,0.0
VNM,2013-12-12,37.84,38.11,37.84,37.84,65110.0,0.0
VNM,2013-12-13,38.11,38.11,37.57,37.84,58920.0,0.0
VNM,2013-12-16,37.78,38.05,37.78,37.78,44500.0,0.0
VNM,2013-12-17,38.05,38.05,37.51,37.78,81460.0,0.0
VNM,2013-12-18,37.78,37.78,37.51,37.51,125480.0,0.0
VNM,2013-12-19,37.78,37.78,37.51,37.78,73390.0,0.0
VNM,2013-12-20,37.78,37.78,37.51,37.78,75570.0,0.0
VNM,2013-12-23,37.51,37.78,37.24,37.51,82920.0,0.0
VNM,2013-12-24,37.51,37.78,37.24,37.24,102300.0,0.0
VNM,2013-12-25,37.24,37.24,36.69,36.97,241460.0,0.0
VNM,2013-12-26,36.97,37.24,36.69,36.69,209560.0,0.0
VNM,2013-12-27,36.69,37.24,36.69,36.97,70280.0,0.0
VNM,2013-12-30,36.97,37.24,36.69,36.69,137570.0,0.0
VNM,2013-12-31,36.69,37.24,36.42,36.69,196990.0,0.0
VNM,2014-01-02,36.69,37.24,36.69,36.69,32520.0,0.0
VNM,2014-01-03,36.69,36.97,36.69,36.97,30700.0,0.0
VNM,2014-01-06,36.69,36.97,36.69,36.97,77090.0,0.0
VNM,2014-01-07,36.97,36.97,36.69,36.69,105870.0,0.0
VNM,2014-01-08,36.69,36.97,36.69,36.97,38900.0,0.0
VNM,2014-01-09,36.97,36.97,36.69,36.97,31100.0,0.0
VNM,2014-01-10,36.97,37.78,36.97,37.51,202890.0,0.0
VNM,2014-01-13,37.24,37.51,37.24,37.24,61380.0,0.0
VNM,2014-01-14,37.24,37.51,36.97,37.24,92090.0,0.0
VNM,2014-01-15,37.51,37.51,36.97,37.51,114260.0,0.0
VNM,2014-01-16,37.51,37.51,37.24,37.24,74730.0,0.0
VNM,2014-01-17,37.24,38.33,37.24,37.78,540090.0,0.0
VNM,2014-01-20,37.78,39.41,37.78,38.6,517140.0,0.0
VNM,2014-01-21,38.6,38.6,38.05,38.33,99710.0,0.0
VNM,2014-01-22,38.6,38.6,37.78,38.05,318980.0,0.0
VNM,2014-01-23,38.05,38.6,38.05,38.33,107370.0,0.0
VNM,2014-01-24,38.33,38.87,38.33,38.6,261110.0,0.0
VNM,2014-01-27,38.6,38.6,38.05,38.33,112900.0,0.0
VNM,2014-02-06,38.33,38.6,38.05,38.05,177090.0,0.0
VNM,2014-02-07,38.05,38.33,37.78,38.05,241230.0,0.0
VNM,2014-02-10,38.05,38.05,37.51,38.05,206320.0,0.0
VNM,2014-02-11,37.78,38.33,37.78,37.78,263880.0,0.0
VNM,2014-02-12,37.78,38.05,37.78,38.05,87930.0,0.0
VNM,2014-02-13,38.33,38.33,37.78,37.78,146350.0,0.0
VNM,2014-02-14,38.05,38.6,37.78,38.05,303460.0,0.0
VNM,2014-02-17,38.05,38.33,37.78,38.05,151080.0,0.0
VNM,2014-02-18,38.05,38.33,37.78,38.05,223130.0,0.0
VNM,2014-02-19,38.05,38.33,37.78,37.78,226230.0,0.0
VNM,2014-02-20,37.78,38.05,37.51,37.51,340300.0,0.0
VNM,2014-02-21,37.51,38.05,37.24,37.51,242430.0,0.0
VNM,2014-02-24,37.51,38.05,37.51,37.78,172070.0,0.0
VNM,2014-02-25,37.78,38.05,37.51,37.78,301230.0,0.0
VNM,2014-02-26,37.78,37.78,37.51,37.78,138990.0,0.0
VNM,2014-02-27,37.78,39.14,37.51,38.6,1220670.0,0.0
VNM,2014-02-28,38.87,38.87,38.33,38.33,192120.0,0.0
VNM,2014-03-03,38.33,38.33,37.78,38.33,160300.0,0.0
VNM,2014-03-04,38.05,38.33,37.78,37.78,201430.0,0.0
VNM,2014-03-05,38.05,38.05,37.78,37.78,117520.0,0.0
VNM,2014-03-06,37.78,38.05,37.51,37.78,265540.0,0.0
VNM,2014-03-07,37.78,38.05,37.51,37.78,112590.0,0.0
VNM,2014-03-10,37.78,38.33,37.78,38.05,197440.0,0.0
VNM,2014-03-11,38.05,38.33,37.78,38.05,318340.0,0.0
VNM,2014-03-12,38.05,38.87,38.05,38.33,745520.0,0.0
VNM,2014-03-13,38.33,39.68,38.33,39.68,1007020.0,0.0
VNM,2014-03-14,39.96,41.32,39.68,40.77,797290.0,0.0
VNM,2014-03-17,40.77,41.04,39.96,40.23,396390.0,0.0
VNM,2014-03-18,40.23,40.23,39.68,39.96,441500.0,0.0
VNM,2014-03-19,39.96,40.23,39.41,39.68,348960.0,0.0
VNM,2014-03-20,39.68,39.96,38.87,38.87,441220.0,0.0
VNM,2014-03-21,38.87,39.41,38.87,39.14,243070.0,0.0
VNM,2014-03-24,39.41,39.68,38.87,38.87,446980.0,0.0
VNM,2014-03-25,38.87,39.14,38.6,38.6,328350.0,0.0
VNM,2014-03-26,38.6,38.87,37.78,38.05,495510.0,0.0
VNM,2014-03-27,38.33,38.33,37.78,38.05,273480.0,0.0
VNM,2014-03-28,38.05,38.6,38.05,38.33,208560.0,0.0
VNM,2014-03-31,38.6,38.87,38.33,38.33,175880.0,0.0
VNM,2014-04-01,38.6,38.6,38.05,38.33,181570.0,0.0
VNM,2014-04-02,38.33,38.6,38.05,38.33,209510.0,0.0
VNM,2014-04-03,38.33,39.41,38.33,39.14,277300.0,0.0
VNM,2014-04-04,39.14,39.41,38.87,39.41,359580.0,0.0
VNM,2014-04-07,40.5,40.77,39.96,40.23,761320.0,0.0
VNM,2014-04-08,40.23,40.5,39.96,39.96,284200.0,0.0
VNM,2014-04-10,39.96,40.23,39.14,39.14,415430.0,0.0
VNM,2014-04-11,38.87,39.41,38.6,38.87,200970.0,0.0
VNM,2014-04-14,38.87,39.14,38.6,38.6,376180.0,0.0
VNM,2014-04-15,38.6,38.87,38.05,38.33,343490.0,0.0
VNM,2014-04-16,38.33,38.6,37.78,38.33,267480.0,0.0
VNM,2014-04-17,38.33,38.6,38.05,38.33,197770.0,0.0
VNM,2014-04-18,38.33,38.33,37.78,38.05,252270.0,0.0
VNM,2014-04-21,38.05,38.05,37.78,37.78,254000.0,0.0
VNM,2014-04-22,38.05,38.05,37.51,38.05,160270.0,0.0
VNM,2014-04-23,38.05,38.05,37.78,37.78,73720.0,0.0
VNM,2014-04-24,37.78,38.05,37.51,37.78,148570.0,0.0
VNM,2014-04-25,38.05,38.6,37.78,38.33,162140.0,0.0
VNM,2014-04-28,38.05,38.05,37.78,37.78,157990.0,0.0
VNM,2014-04-29,37.51,38.05,37.51,37.78,80990.0,0.0
VNM,2014-05-05,37.78,37.78,36.97,37.24,264620.0,0.0
VNM,2014-05-06,37.24,37.24,35.88,36.15,271300.0,0.0
VNM,2014-05-07,36.42,36.97,36.15,36.42,96260.0,0.0
VNM,2014-05-08,36.15,36.15,33.98,33.98,866350.0,0.0
VNM,2014-05-09,34.25,35.61,33.98,35.34,255360.0,0.0
VNM,2014-05-12,35.34,35.34,33.16,33.7,444150.0,0.0
VNM,2014-05-13,33.43,34.53,33.43,33.43,235060.0,0.0
VNM,2014-05-14,32.88,34.26,32.88,34.26,283680.0,0.0
VNM,2014-05-15,33.7,34.53,32.88,33.15,303320.0,0.0
VNM,2014-05-16,33.15,33.7,32.88,33.43,220610.0,0.0
VNM,2014-05-19,33.43,33.98,33.15,33.7,165780.0,0.0
VNM,2014-05-20,33.7,34.26,33.43,33.98,141870.0,0.0
VNM,2014-05-21,33.98,34.53,33.98,34.53,117900.0,0.0
VNM,2014-05-22,34.53,35.36,34.53,34.81,205250.0,0.0
VNM,2014-05-23,34.81,35.09,34.53,34.53,76260.0,0.0
VNM,2014-05-26,34.53,34.53,33.98,33.98,106630.0,0.0
VNM,2014-05-27,34.26,34.53,33.7,34.26,155960.0,0.0
VNM,2014-05-28,34.26,34.53,33.7,33.98,109830.0,0.0
VNM,2014-05-29,33.7,34.26,33.7,33.98,77340.0,0.0
VNM,2014-05-30,33.98,34.53,33.98,33.98,138880.0,0.0
VNM,2014-06-02,33.98,34.53,33.7,34.26,145600.0,0.0
VNM,2014-06-03,34.26,34.53,33.98,34.26,67150.0,0.0
VNM,2014-06-04,34.26,34.53,33.98,34.26,182950.0,0.0
VNM,2014-06-05,34.53,34.53,33.7,34.26,85820.0,0.0
VNM,2014-06-06,34.26,34.26,33.98,34.26,31640.0,0.0
VNM,2014-06-09,34.26,34.53,33.98,34.26,167320.0,0.0
VNM,2014-06-10,33.98,34.26,33.7,33.7,159700.0,0.0
VNM,2014-06-11,33.98,33.98,33.43,33.7,197300.0,0.0
VNM,2014-06-12,33.7,33.98,33.7,33.98,105560.0,0.0
VNM,2014-06-13,34.26,34.26,33.7,33.7,140310.0,0.0
VNM,2014-06-16,33.7,33.98,33.7,33.7,49920.0,0.0
VNM,2014-06-17,33.7,33.98,33.7,33.7,174680.0,0.0
VNM,2014-06-18,33.7,33.98,33.43,33.7,97760.0,0.0
VNM,2014-06-19,33.43,33.7,33.43,33.43,95070.0,0.0
VNM,2014-06-20,33.7,33.7,33.43,33.43,82380.0,0.0
VNM,2014-06-23,33.43,33.7,33.43,33.43,53690.0,0.0
VNM,2014-06-24,33.43,33.7,33.43,33.43,56020.0,0.0
VNM,2014-06-25,33.7,33.98,33.43,33.7,92390.0,0.0
VNM,2014-06-26,33.7,33.98,33.7,33.98,80110.0,0.0
VNM,2014-06-27,33.98,33.98,33.7,33.7,69240.0,0.0
VNM,2014-06-30,33.7,33.98,33.43,33.7,62820.0,0.0
VNM,2014-07-01,33.98,33.98,33.7,33.7,96620.0,0.0
VNM,2014-07-02,33.7,34.81,33.7,34.53,266720.0,0.0
